Ano,Mes,Chuva,Tmax,Tmin,Tmean
2002.0,4.0,120.5,31.6,10.5,20.92068965517241
2002.0,5.0,151.7,32.0,11.0,19.006666666666664
2002.0,6.0,172.59999999999997,30.3,3.4,14.775862068965518
2002.0,7.0,178.79999999999998,29.1,4.3,14.043333333333331
2002.0,8.0,154.29999999999998,33.4,7.8,17.048275862068966
2002.0,9.0,139.89999999999998,31.2,5.8,15.682758620689656
2002.0,10.0,165.29999999999995,32.9,8.8,21.046666666666667
2002.0,11.0,115.8,35.0,13.3,22.106896551724137
2002.0,12.0,137.20000000000002,34.6,14.7,23.553333333333335
2003.0,1.0,130.9,35.2,16.3,24.940000000000005
2003.0,2.0,199.20000000000002,37.8,16.4,25.537037037037038
2003.0,3.0,107.5,34.8,14.6,23.92666666666667
2003.0,4.0,67.2,31.4,10.8,19.855172413793106
2003.0,5.0,46.0,31.0,5.8,17.30666666666667
2003.0,6.0,167.0,27.8,8.1,16.544827586206896
2003.0,7.0,159.10000000000005,30.7,2.4,14.676666666666668
2003.0,8.0,56.699999999999996,32.3,3.5,14.210000000000003
2003.0,9.0,56.2,34.4,4.8,16.217241379310344
2003.0,10.0,190.2,35.3,8.0,19.89
2003.0,11.0,137.2,35.5,10.0,21.468965517241376
2003.0,12.0,185.0,32.4,10.0,22.383333333333333
2004.0,1.0,58.1,35.0,15.2,24.61
2004.0,2.0,87.0,32.9,16.5,23.73928571428571
2004.0,3.0,27.400000000000006,34.7,13.9,22.90666666666667
2004.0,4.0,63.0,35.0,8.8,22.23103448275862
2004.0,5.0,186.7,26.5,5.9,15.963333333333333
2004.0,6.0,102.70000000000002,28.5,2.8,15.637931034482758
2004.0,7.0,90.19999999999999,29.2,2.8,13.63
2004.0,8.0,71.5,31.1,5.0,15.356666666666666
2004.0,9.0,193.29999999999998,36.6,7.5,18.679310344827588
2004.0,10.0,76.19999999999999,31.9,9.0,18.733333333333334
2004.0,11.0,117.6,33.8,10.5,21.06896551724138
2004.0,12.0,33.7,35.4,16.0,23.029999999999998
2005.0,1.0,28.8,39.2,14.5,25.33
2005.0,2.0,41.0,34.4,17.8,24.48518518518518
2005.0,3.0,141.3,37.8,16.1,23.87666666666667
2005.0,4.0,145.8,35.6,11.0,20.24137931034483
2005.0,5.0,153.70000000000002,31.1,5.5,18.073333333333334
2005.0,6.0,34.70000000000001,29.4,6.6,18.148275862068964
2005.0,7.0,57.7,32.2,1.8,14.623333333333335
2005.0,8.0,148.1,31.0,6.8,17.049999999999997
2005.0,9.0,164.3,27.8,5.2,15.517241379310345
2005.0,10.0,271.1000000000001,32.7,9.6,19.243333333333336
2005.0,11.0,79.29999999999998,36.9,8.5,21.88275862068966
2005.0,12.0,56.0,35.3,13.4,22.886666666666663
2006.0,1.0,174.2,38.2,17.8,25.603333333333335
2006.0,2.0,88.9,35.2,17.4,24.462962962962965
2006.0,3.0,81.2,37.0,14.0,24.046666666666667
2006.0,4.0,17.60000000000001,31.3,11.0,20.241379310344822
2006.0,5.0,136.79999999999998,25.7,5.6,15.456666666666667
2006.0,6.0,66.7,31.6,6.0,15.679310344827588
2006.0,7.0,67.50000000000001,32.0,4.0,17.350000000000005
2006.0,8.0,80.3,32.3,2.7,14.97
2006.0,9.0,99.6,32.2,3.8,16.03793103448276
2006.0,10.0,38.6,35.0,12.0,20.569999999999997
2006.0,11.0,118.10000000000001,36.4,10.2,20.92068965517241
2006.0,12.0,136.0,37.6,16.5,25.066666666666666
2007.0,1.0,89.0,36.4,15.0,25.34333333333333
2007.0,2.0,167.5,36.6,16.5,24.81851851851852
2007.0,3.0,107.7,35.4,18.2,24.97666666666667
2007.0,4.0,38.9,33.0,9.9,22.10689655172413
2007.0,5.0,134.9,29.6,3.4,15.233333333333333
2007.0,6.0,235.7,29.5,3.8,14.39310344827586
2007.0,7.0,178.6,28.8,0.4,12.136666666666663
2007.0,8.0,143.89999999999998,32.4,4.1,14.163333333333334
2007.0,9.0,174.89999999999998,33.8,9.6,19.19310344827586
2007.0,10.0,69.8,32.0,11.8,20.75
2007.0,11.0,132.29999999999998,35.0,9.4,20.317241379310346
2007.0,12.0,88.69999999999999,35.4,13.6,23.946666666666665
2008.0,1.0,58.4,37.5,15.5,24.590000000000007
2008.0,2.0,70.60000000000001,34.4,14.4,24.035714285714285
2008.0,3.0,75.10000000000001,34.7,16.0,23.86333333333334
2008.0,4.0,125.19999999999999,33.6,8.2,19.934482758620685
2008.0,5.0,220.7,31.3,5.2,16.92666666666667
2008.0,6.0,124.79999999999997,22.5,1.8,12.920689655172414
2008.0,7.0,138.4,28.6,6.8,16.263333333333335
2008.0,8.0,121.9,28.6,3.7,15.5
2008.0,9.0,153.39999999999998,31.8,7.2,15.831034482758621
2008.0,10.0,219.49999999999997,32.5,7.6,19.279999999999998
2008.0,11.0,21.8,33.8,12.8,21.76551724137931
2008.0,12.0,120.6,36.1,12.8,23.063333333333336
2009.0,1.0,166.79999999999998,33.8,14.7,23.533333333333335
2009.0,2.0,109.3,34.3,16.1,24.733333333333334
2009.0,3.0,72.6,33.8,14.0,23.64333333333333
2009.0,4.0,31.0,33.8,11.2,20.886206896551727
2009.0,5.0,70.49999999999999,30.4,7.3,17.923333333333336
2009.0,6.0,52.5,26.6,4.0,13.220689655172412
2009.0,7.0,57.2,26.2,0.1,12.056666666666667
2009.0,8.0,264.5,33.6,5.1,16.43666666666667
2009.0,9.0,293.6,31.6,7.8,17.148275862068967
2009.0,10.0,125.0,34.0,10.0,18.69333333333333
2009.0,11.0,285.79999999999995,35.6,15.7,23.224137931034484
2009.0,12.0,142.79999999999998,34.7,12.7,23.776666666666667
2010.0,1.0,166.59999999999997,34.9,17.3,25.06
2010.0,2.0,110.89999999999998,39.0,13.8,26.52592592592592
2010.0,3.0,103.09999999999998,33.4,13.3,23.733333333333334
2010.0,4.0,71.6,34.2,8.6,20.327586206896555
2010.0,5.0,116.8,25.7,9.6,17.40666666666667
2010.0,6.0,204.6,27.5,3.7,15.003448275862072
2010.0,7.0,170.2,30.6,2.4,14.363333333333335
2010.0,8.0,95.50000000000001,33.2,2.7,14.433333333333335
2010.0,9.0,180.80000000000004,28.3,9.6,17.510344827586206
2010.0,10.0,57.8,28.9,8.4,18.333333333333332
2010.0,11.0,70.89999999999999,35.8,10.4,20.98965517241379
2010.0,12.0,92.89999999999999,35.5,12.2,23.563333333333333
2011.0,1.0,135.7,36.7,20.8,26.096666666666675
2011.0,2.0,119.5,36.8,18.1,25.140740740740743
2011.0,3.0,83.1,34.0,14.1,22.980000000000008
2011.0,4.0,172.70000000000002,31.6,11.1,20.479310344827585
2011.0,5.0,50.1,28.3,9.8,16.676666666666666
2011.0,6.0,108.4,26.7,4.2,13.762068965517242
2011.0,7.0,225.69999999999996,28.8,2.1,13.253333333333334
2011.0,8.0,181.5,33.1,2.7,14.83333333333333
2011.0,9.0,53.0,34.5,5.3,16.593103448275862
2011.0,10.0,123.7,34.8,9.9,19.933333333333334
2011.0,11.0,13.7,35.8,12.0,21.81034482758621
2011.0,12.0,52.1,36.4,14.8,22.98
2012.0,1.0,166.0,37.0,17.4,24.676666666666666
2012.0,2.0,139.5,39.0,18.1,26.635714285714283
2012.0,3.0,122.7,37.1,9.8,23.61
2012.0,4.0,75.3,34.4,8.4,20.065517241379304
2012.0,5.0,35.5,30.3,7.3,18.73
2012.0,6.0,27.200000000000003,30.6,0.9,14.527586206896551
2012.0,7.0,144.89999999999998,31.1,2.8,13.226666666666667
2012.0,8.0,93.6,34.0,7.3,19.123333333333335
2012.0,9.0,272.9,33.2,7.7,18.079310344827583
2012.0,10.0,121.09999999999998,34.5,12.6,21.256666666666664
2012.0,11.0,26.000000000000004,35.5,13.7,23.155172413793103
2012.0,12.0,195.99999999999997,39.8,15.4,25.596666666666668
2013.0,1.0,106.1,36.2,14.4,24.076666666666664
2013.0,2.0,112.80000000000001,38.2,14.5,24.71481481481481
2013.0,3.0,77.99999999999999,33.3,14.5,21.630000000000003
2013.0,4.0,102.79999999999998,32.1,9.8,20.279310344827582
2013.0,5.0,65.30000000000001,31.7,5.2,16.56333333333333
2013.0,6.0,100.6,25.0,6.9,14.662068965517243
2013.0,7.0,115.8,28.5,1.4,13.516666666666667
2013.0,8.0,247.39999999999998,30.1,5.3,13.506666666666664
2013.0,9.0,135.29999999999998,35.3,6.1,17.513793103448275
2013.0,10.0,131.79999999999998,32.4,11.2,19.156666666666663
2013.0,11.0,184.6,34.1,12.2,22.320689655172412
2013.0,12.0,76.39999999999998,39.0,15.6,24.82
2014.0,1.0,76.1,38.2,17.5,26.62
2014.0,2.0,144.0,40.6,17.8,26.36296296296296
2014.0,3.0,111.2,34.0,11.8,23.09
2014.0,4.0,83.5,32.2,11.7,21.137931034482758
2014.0,5.0,64.3,27.2,6.9,16.776666666666664
2014.0,6.0,204.3,29.7,4.2,15.282758620689657
2014.0,7.0,252.59999999999997,27.6,4.8,15.203333333333335
2014.0,8.0,90.5,34.6,3.1,15.803333333333333
2014.0,9.0,154.10000000000002,33.2,10.5,18.606896551724137
2014.0,10.0,184.1,37.1,13.3,21.02
2014.0,11.0,101.89999999999998,35.0,13.5,22.75172413793104
2014.0,12.0,170.7,37.4,14.1,24.233333333333334
2015.0,1.0,160.39999999999998,37.0,17.8,25.626666666666672
2015.0,2.0,90.3,34.8,17.9,24.95185185185185
2015.0,3.0,52.8,35.0,15.6,24.06
2015.0,4.0,69.19999999999999,32.6,13.1,21.172413793103456
2015.0,5.0,135.9,29.7,8.5,18.326666666666668
2015.0,6.0,162.29999999999998,29.1,4.5,15.327586206896552
2015.0,7.0,309.2,28.8,6.6,15.396666666666665
2015.0,8.0,108.89999999999999,35.2,9.6,20.07
2015.0,9.0,184.0,29.6,5.6,17.25172413793103
2015.0,10.0,301.90000000000003,31.0,7.4,18.8
2015.0,11.0,123.69999999999999,31.8,13.7,20.968965517241376
2015.0,12.0,91.6,35.5,13.0,23.869999999999997
2016.0,1.0,50.5,39.0,18.3,25.893333333333334
2016.0,2.0,138.6,36.0,18.1,26.05714285714286
2016.0,3.0,302.40000000000003,34.8,17.5,22.866666666666664
2016.0,4.0,215.9,36.0,6.8,22.693103448275863
2016.0,5.0,72.5,25.0,6.8,15.203333333333331
2016.0,6.0,6.799999999999999,22.2,3.0,11.475862068965517
2016.0,7.0,150.69999999999996,29.6,5.0,13.973333333333334
2016.0,8.0,79.4,33.0,6.0,16.096666666666668
2016.0,9.0,90.6,31.8,8.4,16.396551724137932
2016.0,10.0,191.60000000000002,29.7,9.1,19.209999999999997
2016.0,11.0,103.9,35.0,9.1,21.16896551724138
2016.0,12.0,105.0,38.0,14.2,24.630000000000003
2017.0,1.0,197.1,35.0,17.2,25.603333333333335
2017.0,2.0,50.49999999999999,36.0,17.7,26.45925925925926
2017.0,3.0,165.6,36.1,13.3,23.429999999999996
2017.0,4.0,114.9,31.4,8.4,20.56206896551724
2017.0,5.0,180.79999999999998,30.1,9.7,18.496666666666663
2017.0,6.0,190.49999999999997,28.6,4.2,15.944827586206896
2017.0,7.0,18.700000000000003,30.9,2.2,16.249999999999996
2017.0,8.0,105.1,34.4,6.6,17.633333333333333
2017.0,9.0,152.20000000000002,35.5,13.8,20.55862068965517
2017.0,10.0,290.40000000000003,31.8,11.2,20.09333333333333
2017.0,11.0,137.9,35.6,11.6,20.903448275862072
2017.0,12.0,153.5,36.2,14.7,24.103333333333335
2018.0,1.0,150.0,36.0,15.9,24.91666666666666
2018.0,2.0,92.69999999999999,36.5,13.7,23.885185185185183
2018.0,3.0,99.4,36.4,14.3,23.18
2018.0,4.0,82.7,33.9,16.1,23.351724137931033
2018.0,5.0,88.19999999999999,29.7,5.0,17.95
2018.0,6.0,139.8,29.0,2.6,13.248275862068963
2018.0,7.0,186.5,30.5,5.4,14.73666666666667
2018.0,8.0,79.2,29.4,3.5,14.189999999999998
2018.0,9.0,165.59999999999997,33.4,9.7,19.23793103448276
2018.0,10.0,67.5,33.0,9.1,20.240000000000002
2018.0,11.0,123.6,34.7,12.7,22.758620689655164
2018.0,12.0,61.6,37.9,11.8,24.42333333333333
2019.0,1.0,101.1,38.5,19.2,26.873333333333335
2019.0,2.0,111.1,37.3,16.9,24.83333333333333
2019.0,3.0,78.1,35.7,12.9,23.116666666666674
2019.0,4.0,241.1,34.0,14.6,22.096551724137925
2019.0,5.0,221.09999999999997,30.0,10.2,19.26666666666667
2019.0,6.0,37.2,30.4,3.6,18.268965517241377
2019.0,7.0,158.29999999999998,28.7,2.3,13.543333333333333
2019.0,8.0,48.8,32.8,5.0,15.606666666666666
2019.0,9.0,91.79999999999998,36.2,6.8,16.913793103448278
2019.0,10.0,230.99999999999997,38.4,12.4,20.86
2019.0,11.0,90.9,34.5,12.5,22.26206896551724
2019.0,12.0,19.099999999999998,39.0,12.9,24.876666666666665
2020.0,1.0,66.5,37.7,14.3,25.476666666666667
2020.0,2.0,84.7,37.8,14.7,25.003571428571426
2020.0,3.0,22.9,38.4,17.4,24.556666666666672
2020.0,4.0,27.9,33.2,11.7,20.43448275862069
2020.0,5.0,127.69999999999999,31.4,7.6,16.746666666666666
2020.0,6.0,117.79999999999998,31.4,4.8,16.43793103448276
2020.0,7.0,298.70000000000005,31.0,2.6,13.550000000000002
2020.0,8.0,74.8,31.3,3.9,16.233333333333334
2020.0,9.0,207.1,29.6,5.6,16.962068965517243
2020.0,10.0,102.10000000000001,34.3,10.2,19.483333333333338
2020.0,11.0,51.0,37.6,11.4,21.96206896551724
2020.0,12.0,107.20000000000002,37.9,15.9,24.2
2021.0,1.0,119.39999999999999,38.4,17.3,25.49
2021.0,2.0,30.400000000000002,34.9,17.7,24.75925925925926
2021.0,3.0,73.30000000000001,35.0,16.9,24.006666666666668
2021.0,4.0,26.400000000000002,34.3,11.7,22.017241379310338
2021.0,5.0,167.1,32.9,7.1,15.666666666666666
2021.0,6.0,170.7,31.5,7.2,14.586206896551726
2021.0,7.0,44.8,28.2,2.1,13.56333333333333
2021.0,8.0,139.8,34.8,4.0,16.486666666666665
2021.0,9.0,201.29999999999998,30.4,9.7,18.355172413793102
2021.0,10.0,64.8,34.3,9.6,19.813333333333333
2021.0,11.0,87.2,36.5,12.6,22.068965517241374
2021.0,12.0,87.5,34.1,15.5,23.196666666666665
2022.0,1.0,194.10000000000002,40.1,17.4,26.326666666666668
2022.0,2.0,17.799999999999997,37.3,17.8,25.29259259259259
2022.0,3.0,187.70000000000002,36.6,14.9,22.943333333333328
2022.0,4.0,108.4,34.0,10.6,19.97241379310345
2022.0,5.0,155.4,28.7,7.3,15.803333333333336
2022.0,6.0,101.6,24.5,3.4,13.258620689655174
2022.0,7.0,154.6,30.3,5.7,16.616666666666664
2022.0,8.0,103.3,32.2,4.0,15.31
2022.0,9.0,66.0,28.5,6.3,16.503448275862066
2022.0,10.0,48.89999999999999,34.3,9.5,19.330000000000002
2022.0,11.0,88.7,32.7,9.3,21.113793103448277
2022.0,12.0,63.5,37.2,15.4,24.12
2023.0,1.0,52.400000000000006,37.9,18.8,26.083333333333336
2023.0,2.0,113.7,38.8,12.0,24.859259259259254
2023.0,3.0,94.9,35.5,17.6,25.726666666666667
2023.0,4.0,34.9,33.9,10.4,20.66896551724138
2023.0,5.0,114.8,30.2,10.2,18.363333333333333
2023.0,6.0,254.8,29.5,5.1,16.362068965517242
2023.0,7.0,215.0,29.9,4.6,15.330000000000002
2023.0,8.0,79.6,33.1,3.8,16.696666666666665
2023.0,9.0,447.29999999999995,35.6,8.2,18.555172413793105
2023.0,10.0,119.3,31.7,8.8,19.11
2023.0,11.0,324.8,33.3,10.7,21.41724137931035
2023.0,12.0,92.0,38.4,15.6,24.720000000000002
2024.0,1.0,226.3,36.5,17.9,24.86
2024.0,2.0,82.30000000000001,36.3,18.9,26.060714285714283
2024.0,3.0,81.60000000000001,37.1,15.3,24.70333333333333
2024.0,4.0,122.79999999999998,32.6,13.6,21.84137931034483
2024.0,5.0,539.6999999999999,33.4,6.7,16.969999999999995
2024.0,6.0,186.5,32.4,7.4,17.66551724137931
2024.0,7.0,77.30000000000001,29.4,2.9,13.856666666666664
2024.0,8.0,46.800000000000004,31.5,4.2,15.746666666666666
2024.0,9.0,211.90000000000003,32.9,8.7,18.80344827586207
2024.0,10.0,55.60000000000001,34.9,10.3,20.88076923076923
2024.0,11.0,74.29999999999998,37.6,13.4,23.324137931034482
2024.0,12.0,50.1,36.0,16.2,24.099999999999998
